PC001,PC002,PC003,PC004,PC005,PC006,PC007,PC008,PC009,PC010,PC011,PC012,PC013,PC014,PC015,PC016,PC017,PC018,PC019,PC020,PC021,PC022,PC023,PC024,PC025,PC026,PC027,PC028,PC029,PC030,PC031,PC032,PC033,PC034,PC035,PC036,PC037,PC038,PC039,PC040,PC041,PC042,PC043,PC044,PC045,PC046,PC047,PC048,PC049,PC050,PC051,PC052,PC053,PC054,PC055,PC056,PC057,PC058,PC059,PC060,PC061,PC062,PC063,PC064,PC065,PC066,PC067,PC068,PC069,PC070,PC071,PC072,PC073,PC074,PC075,PC076,PC077,PC078,PC079,PC080,PC081,PC082,PC083,PC084,PC085,PC086,PC087,PC088,PC089,PC090,PC091,PC092,PC093,PC094,PC095,PC096,PC097,PC098,PC099,PC100
-64.41315959304167,-13.558143003964533,6.870426286966377,-17.689951903508714,6.459867484026515,-14.829754435117177,2.5858789163040554,-9.986989013217734,12.128642816804765,-2.384091526451216,8.7411343357564,-5.819016554353809,5.019802118880401,-5.154324676509482,3.9881482192324573,0.19635108616507546,-1.8363919735522924,2.205858733231101,-0.7760184817533206,3.028966786434736,-0.40602047697475274,3.3527376064862064,-5.924094768334127,0.5288528682800768,-0.5174774355469031,8.85560689169806,-8.710435478239983,1.0935578200411866,-4.394449961524607,2.3640682097831087,2.1198671061088543,-3.800946585633929,-2.4995000048986196,1.6887194740219562,1.302345298118457,-0.011746512662839263,-2.3043460904910544,4.506569149470729,2.867447062251708,-2.8401739526177603,-1.2055951633475102,-0.5193555867741584,1.2550140893601203,-0.95547357603266,1.3203605679605057,-0.11602283031481928,2.481217471488929,-0.027166705342821066,0.79125898380371,-2.201555360002374,2.3332822290048445,-2.227188181258979,1.4758644800545486,-3.1856895848627995,1.245615188199276,-1.3348347368202234,4.865592174660934,-0.1299208996471346,2.7668380510695973,0.3307880194594641,-0.9707510786834728,2.5454770849578847,-0.1452441321753847,1.6019856205587246,2.886817117635014,-0.0639092735097745,-0.9444437789597813,0.5304994667244152,0.23498244653880987,-1.2373529488531831,0.25415323135831663,0.39020654023278467,-0.6984383771601161,-0.2560307766364759,-0.3990616364139279,1.8383984139942264,-2.105861771774063,-0.31187529976928896,2.0448508972044306,-3.376275972473354,-0.568055794284978,-0.7099728297552347,-0.5984078155805239,1.4149124829170867,0.36864193560123487,1.4797065925513637,-2.4868839020423925,-0.06872217118864779,-0.7843625205129097,1.9284363302898293,0.5865185400211409,0.502814922979316,-2.291165240352701,-0.9000354358807116,-1.1121064639742868,0.3048373325007965,1.1328196490398574,0.010882489027753569,2.8011635115600235,-1.6121676253408255
-67.22219303629973,-16.045833701693283,2.5894462294924105,-23.08780677208679,12.718368739140397,-17.118210443736288,0.499222719399603,-8.36848858947811,9.812565092369805,-7.927402107151412,3.405807005218596,-5.1518195518073915,-6.914748395092933,-1.321585491462681,-5.085008437293005,5.388963461745434,-1.0081115526517777,-6.385275616932383,-0.5086719029988915,2.6295281195312277,3.2369401320883733,-6.815679245749631,-2.705549021875976,5.254780046276666,0.15955864579575177,1.675084983172854,-6.076616840956113,-1.9676517408817344,-1.2173822296532566,5.4442829743287655,1.9119922104119424,2.830441602984292,-3.990296181126843,-4.082848364555553,1.9335040131903385,-0.29105922512548327,2.0019096749569436,2.0974903835853493,-1.9005655478196843,-4.108197434940153,2.8380506381888733,-1.1085432063819944,0.4489185667627502,4.497065434858212,-1.0369323230997827,3.0428080652201897,2.647770099295673,0.8009518937393617,1.5220076685626753,2.464995498716349,-0.2738824722981559,-3.304161389797806,1.8727606563815549,0.36064857835717773,-0.10805161373081801,1.243934762249026,0.04090313529835732,2.3669532673225464,3.0967532699322446,4.094903638240286,-2.7201828690792773,2.1845508007477608,3.165888889313074,2.438160125320334,1.2557158946056513,-0.9625752489609912,-0.46142365949627095,-0.363668356310872,0.5091490682805806,-1.006492085621442,1.7550617350360371,-2.13793504636944,1.9633725366032708,-3.274521033972203,0.5704044803439445,0.027455095154056752,-1.1298282406529563,-0.6675703017602705,0.7248357545696634,0.7323565562546125,-4.471100376138103,0.4105943850083328,-1.069812687663261,2.1705457185617685,1.576115528314724,-1.8833332089320387,-0.1456582713440033,-1.739273295192789,1.1817913992343625,-1.98738791383096,5.095614170242605,-1.5973252369126483,0.2934914155471016,1.2437759878020123,0.062415477322613794,-2.0484640618958223,1.4834480825200476,-0.4822470975951321,0.8764560704678669,-3.889759878983468
-60.72560497452711,21.47453738169023,17.718876285811692,-4.437181732720945,-5.298739648376925,-7.596781650333495,23.072375809062454,6.61940832920079,2.4519657366057426,-0.060492993548354884,1.6462055505399737,-1.6519412927578048,5.039904267303261,4.2376451739207095,-2.4054628113023706,-6.520756977045723,6.977546114155449,-2.4865983420735476,1.0885134169929518,5.257675710908292,3.9167427219184403,-0.3932158963027732,0.46917948074301613,0.7774751633943414,-3.4501985813758385,-1.7520589983043788,2.4526822502480554,-1.06553820922349,-0.23335430965757478,-0.604848422281383,-1.1382707060977175,-0.9524398343634661,1.6202291673874938,4.776424036162218,-5.999894787693178,-0.5361379716271807,-1.6224341802849873,3.361792967119336,0.5128182916919095,2.1866694001605693,-1.3238220891195212,-2.617410634238792,-0.48712267916278246,1.0440229321626602,-0.6564903487965814,3.0132021551413173,-1.0078196221678544,-0.4057064511845669,5.156179323620869,0.21487595631677953,-2.9254757132754596,-1.4377166417159122,-0.5469992839595311,3.5041203871050155,0.799964727122084,-2.226905118166593,-1.335234088788354,1.4684511029554816,-0.10681909806863445,-3.502943998748336,0.5378164557960325,-0.6534139035026625,0.6323720549302019,0.7823367203142786,1.2311094939290927,-3.0764016849131037,-0.1353626251596199,-0.7893598489721875,-1.0536072320242973,-0.47614140030807955,0.17361334278055235,-0.6676258712320355,1.0044658531070199,0.25304654084585326,1.728700802039583,1.9979017150863978,0.5787311816092247,-1.285593928478622,-0.03244440445013694,-0.5834759266361186,-0.10238918210880626,1.6958287065384445,1.804679354554593,-0.4635939723570909,2.2546509102665024,-0.058498384996982275,0.6914422563804827,0.9356434377493875,-0.1846532420886002,-2.2928695412701545,-0.8994269962691072,0.5933798506757227,-0.09332110463510586,-0.9942991385594443,0.05795083509973483,-0.8533328290389756,-0.21680558596297872,1.1217703766698583,-1.287750971468659,-0.8762634749229525
-73.83954983712336,-10.521369336868512,4.186149418893993,-39.01800232785455,-6.469284458414621,-19.048178730640895,-24.9770199958621,-5.151929056069193,-22.74364201230918,-6.695654474088399,10.12814735901836,1.2420450628947828,-3.0891848192048896,-3.820084115213688,5.161465526206683,-14.326458467402825,-0.9102146939191891,6.514563378334567,7.477552285165416,2.652242381379739,16.5690123910519,-17.361119982164546,-0.9845761534131484,-7.784405448244047,-4.802500670975818,-3.889206624167034,2.7788061709805145,13.615151920047364,0.7672037283756538,7.605143952323671,3.980536243018847,4.029743269572416,5.781754540360684,2.596093307828874,-2.7795415881620174,-3.4276865284271083,-7.109604351290487,-5.108143512973593,-5.954071584834446,-3.9282595772421605,3.6213439678090262,2.313807401301072,2.8676800040306922,11.061971749661653,2.68498997000228,3.479502339313581,3.170411121990529,2.88451639252472,2.9354826182356524,-2.371096932320027,5.535769885961661,2.767959092442703,-4.722099491926511,-6.2322811463888605,0.07151281955527411,2.0683783390791324,0.1605828950410345,-2.9296804958124643,4.155126850560012,-2.3922581089976593,-0.4513070888354219,1.616902567297475,-0.06001377225962626,-8.672728808833828,-2.9240134550074184,0.13440554346344813,-1.65673321934381,-4.714354691165837,-4.965135055871491,-3.137452411215031,-0.2204378124333761,-6.94060069846994,1.3511627030405622,3.5731407742348926,4.949708074697597,1.6155044430418242,1.060075395934411,0.8392797104046421,-2.260058940417641,5.607332347339993,2.742067780327156,4.258550062663582,-6.400102690400832,6.039348788551213,-2.2891052193644894,-3.0583385307348268,-3.224409557563876,-8.803680566561109,-2.6816036632991858,-1.1005162034463232,-4.085524491245389,-2.0369853094765933,-3.8281115558830545,1.5012014115885954,3.647482456138119,-0.775596158884272,-1.3567578171139292,-5.115559380512732,-6.544776839269418,0.8632725747378645
-53.989554239834646,-19.023926988560916,0.9862369630204613,-17.935674190272092,-0.8966648274301476,-6.097580139947766,-8.650058805378812,-9.011992111268677,-4.704861276685376,-1.3900238754598453,12.31439343233964,4.12320784916807,-0.35664462223290616,-4.967956312302088,-4.9918399880520345,-3.5779148785613195,0.5473764949591438,-4.138534926181481,5.045814282304444,5.829214435430252,7.009533781495762,-0.6580324144379764,-4.159209414240147,7.805070566727395,-7.1557441590909505,-2.631310320968798,-1.5431797005643342,4.578870769989031,6.288633296702259,4.265215875475851,-3.845313696941544,-1.3609184845191213,0.6901350983059557,6.018881799134315,1.6566240379193184,-0.5551697382073991,1.1169823907859895,1.732777429673483,1.4322056813432384,-3.038127246283889,1.8174658266118267,3.6816799764649564,3.7642554388714733,5.249796044031574,4.56358826414133,-1.3451975954479272,4.41239555018598,-3.7190823329744567,-0.9686615060699801,-0.41063218167520693,1.0702788967250196,-1.362562473437263,-1.580883663372095,-2.137442221887339,2.557421133813401,1.266685765145513,-3.0296676287272866,0.9984671112917669,-1.8887326409779197,4.4157834576583435,7.121649099790453,0.7443906684843251,1.0447474827176144,0.07441489533180182,-1.4246669326328054,-2.109821874985836,1.6014544554597478,-2.0540863061546806,-1.1071644193069006,0.1921542172857935,-2.5273993708902083,1.9063822049645964,-3.949713444973279,-3.2608757570819726,0.8164611092163331,1.050186403823263,-0.23025364822495936,0.8358307865356245,0.9996146382335231,-0.1702426684990616,-1.5982592894555827,-2.21948939937311,4.581247477898239,-4.408402137815199,2.5126404542518723,-0.407438312189066,1.3012299104720035,1.4017278731913023,1.548245853371945,-0.42359653330560343,-1.3819467443056985,-0.13572485050916727,2.8709179538407783,-4.379750836052735,-3.8568503775188474,-1.6880620575308949,-1.9254413226020652,2.995778452589203,-0.7240940736901745,3.6162101703520353
-62.3787377438219,-8.584486586476116,3.5548269476189485,-3.28438564379795,2.8273007013288725,17.4558385811197,2.4951109214855713,-4.733079265260701,16.396747723838406,5.062091377403242,17.27076975917652,4.167361447269605,3.77928542924932,-4.799888088899112,7.389200140593045,-12.686379286137436,-1.7802385985548537,-8.478848091990097,13.517872477859404,1.6346491754147743,6.150271672768541,1.6056065194983824,-2.5490322968803136,0.5642408440197844,-3.401456854483624,7.756986546784536,0.9326977763783518,1.4436942419662107,-4.89731427051707,0.1911336583748734,-6.434703190135874,1.9852667100722323,10.353634028958961,-5.897035464443389,2.8301075554409585,-7.823709138164537,3.490674101081733,-0.6080161258594338,1.4525283934151425,2.983404709436746,3.719223687621329,-2.1550313982171483,6.288605234327489,1.9171861488429545,0.29091685514869114,-0.9436156080898416,-6.335508718580459,3.519204767464118,-2.037515922181822,10.130244029434119,-3.63838796223229,-0.30758759322964097,3.9341241204637245,-3.2006959102722257,2.2636881967278324,0.5969035520006681,-3.4519806270586044,-3.7724497659381555,-3.868069562191451,-6.861154426535326,-0.18787300746088775,-0.10968303946843076,-0.3601657696896604,4.579423729210806,-10.606416434618394,2.447551224441907,3.4971375123599038,-5.0592495781082665,-1.814502651439412,-2.2482305759207284,6.544058726186522,0.5064157195958858,4.0849402468478795,-3.1366582231495372,-1.171663853642564,-0.8108041893477804,-3.463801947702407,-7.152995484799452,1.9055182418515269,5.5489173283529905,0.2510813105501808,2.8673711312008683,-2.7278253769936875,1.9430154822788475,-1.2508451043141398,-1.3110007639452896,1.8075345319430367,6.2294715036869,-2.916178325248234,4.770899506274269,7.216567487549693,-2.1192358840165877,-6.235146544552183,1.345077847673115,-0.5122888127081144,1.421178155543027,-0.31824084407729814,2.086117498083487,2.981852142532319,0.04972629258716822
-61.70151396549099,9.357947912880388,-31.436847776724846,5.274161748629688,-15.361940509197586,-14.271668214486,-16.998734755149783,10.971752500033345,-3.3438079099711437,12.241579390662277,5.571151531730766,1.2977129051561072,0.4450951462161733,6.823259370531296,8.496293055997329,-2.5561354261097833,-6.637165154235727,4.627793353003324,4.349616849333104,-5.29103577448766,3.6588914601377565,7.302729011319702,6.523859590825092,2.3787668772840154,-3.7649678170010437,2.945730537325057,-5.2129742055982415,-3.3276921641413564,15.610770973556633,-5.274566126590764,-8.028448101522166,-2.27259349546329,-3.8316972982077804,-2.731024627939168,14.060595356790431,2.2593350892969593,-5.0904082941099675,-4.187221393667498,0.6619219091542023,-7.2940063526550105,5.8391801131651,-1.0764422768916468,-10.342753151715717,-2.260782427956055,0.846886148827964,-0.10947279879577544,-0.060872704377685063,-1.5547964890215955,4.478043881725521,-2.935606274882643,-0.9306714637161947,-3.7396077314324048,7.607613427571328,11.739898883583079,2.0170648469571053,6.432769751767682,3.4571193359554013,-1.1055814834051345,4.693096775602393,-3.086978216849381,-2.1892164081439835,-4.11990600181709,3.155507427538249,4.448854095552407,-1.317465361019849,-2.9057771198573743,3.03647632301043,-2.5288859091136113,0.8812696992558192,2.2576294927415397,-0.4469340208575703,-0.19337062437942282,-3.8707437811303906,0.19037994356923854,-2.3088850225511512,-3.3288724097936613,2.5358470614941937,-1.7299159591912951,1.4901351813561563,-1.2379623515973779,3.8586434452224494,-2.435717198055628,0.39019780809279164,1.7266144516582755,-1.608867315571121,-2.9377156813751757,-1.1492194646478886,-0.32010616785669255,-0.30613525569179456,-3.641282099486717,2.6077362620588307,2.8408378681172626,-0.08536408466160081,-4.862605561249729,-2.3168350879671955,4.0504689968638014e-4,5.11305673715504,2.1292065232087616,-0.12412496041773442,3.4024499254815703
-57.294614086033356,-7.949582390129028,10.177994936829894,-22.158178862867622,-12.016205693906251,-4.246326262186737,-8.585294011912898,0.09183276291536789,-3.7774534622438676,-0.6158645430368729,5.647124033862842,11.147201414490908,1.8678669837246287,-12.645473585110068,1.853482365946614,-1.7669823333663444,2.977003610912584,-4.094783958195764,4.164636151338931,-4.378548165301381,3.8604051404249784,-21.012395836551743,-3.3233286966998543,6.6496547995905715,-1.960519931925994,-5.09031033065858,-1.2601312150408468,4.4378881692497885,2.8564936349730337,1.5314244616956885,2.77664674738922,2.4691345503873947,-4.888940492221119,-1.631388996493985,1.094383293176506,-3.688685669837922,1.1355904554707361,-2.1613237378236256,-7.154201116542451,-9.794956720276309,5.543514433766332,5.296991851560153,1.9364535848968616,2.1500585185783674,9.427774735839163,0.9650553430615997,6.681222961854891,-1.1414410445323484,3.0801917440866373,5.078592425708213,-0.5214468415768482,-9.607579087679747,0.2792958084405106,-3.4789435600096934,1.8764603668211188,2.3550150215562526,-0.5733519944330275,5.800977677869545,3.2837706094651837,-5.980075399536876,6.994412512217354,1.588211098432274,0.45058160883975246,0.7410879219592105,6.200150018675653,-1.2776145094907934,-1.3495214998876157,-6.459056425248875,2.4536205310943124,-1.926163797226021,6.103604865011327,2.4230902520457396,-1.996419828690476,-3.966782233229521,-1.521471587599183,1.6213553343604459,-1.993531638400636,0.3032690514601892,2.534680455701502,0.20283413452829457,-2.6058704831928634,-0.08960354004002044,2.162700787216513,0.16717848370092936,1.7668371823459343,-3.2685736830588406,1.341109011103588,-1.115077956445218,2.1856401300034554,-0.16080151319501612,-1.301506121013988,-3.790714681594961,6.350860763862712,-1.0857363417166437,0.07061723761287622,3.56811170147494,-0.4390977839397187,2.007124536242427,0.4889138880442748,-1.31728353438085
-57.51763381530712,-30.811845516242723,9.75528880900855,-8.65401105889867,-4.673091337167508,9.23524799517124,6.02936570554811,-18.04567129426252,1.5804278471379696,0.703014702273533,-2.0064724578081266,10.728388772218285,-1.3514528321695423,-2.5698839729662803,17.400441750711412,11.593122411407691,-5.259496199526918,-6.512841954569764,-5.059390810565031,-1.9292520602798782,-6.918689373174673,-0.5435742593942627,-11.503288497681439,13.253351449976275,-1.0505164996037801,16.18838544468133,4.971703330438682,-13.222467461615754,-7.557224760745212,-0.27910603107318327,-6.703971597559814,-0.3069447612104821,-9.68796803616083,6.882998106232589,1.866795819012743,-4.98767410875246,-5.547538853071425,2.5777198792365414,-2.8324330063160814,-1.1635713803064438,-0.5262489841255307,8.49463544745781,-3.186398630844608,-2.9610070609215238,1.1250844233936739,-8.813034165423892,2.2105621935810187,7.202537292225634,-0.8517678861145985,-9.878133734603797,0.9925019466220341,1.0006059349856964,-1.863662745075293,-1.1422032320914939,-6.597962299427419,2.4415074646637485,-3.067662301926272,3.5484263426425557,-2.4063045476299094,0.5102397561419468,4.725549520095896,-1.235380964652407,-0.7874699949875115,-2.6548142337123886,2.829073473132417,4.281545845991566,0.7168184820045853,2.03889313889506,-0.9640828865592064,-2.396455516820279,1.1796792170531967,-7.293277737559112,-3.025582776354332,0.17640735201045768,0.47420079009206895,-2.2432418745983527,3.254638909165848,-4.198812204659842,0.9219486417984625,1.8634304887853463,4.525770122475803,-2.0449609011348207,-1.9489013554008068,-2.167721279621431,-0.8797425495244232,0.9037165854795683,-2.9409976671390488,-1.160376073235456,1.339987427777986,1.8531099706920353,-2.116670283820802,5.632784010576393,-1.5399571911611296,-5.699334867013894,-1.5815845870343408,-2.42898155629435,-4.638778384092082,0.28668811084215323,-5.710405737780394,0.1733357171604392
-55.16625231074603,-12.799219104635831,0.3282879021846423,-23.742205482592613,4.023050471574456,-15.546423198827693,-7.883435082486127,-8.910650138194766,2.344083463935073,-2.044451883243293,6.895458841710673,-3.50634397961082,1.9274645110187238,-0.08732446004693906,-1.9981943179435877,-4.139546171188649,-4.308840417121986,5.056846496938665,-2.375193035223335,1.7374916073074314,6.6179237773826705,-10.938649471728196,2.3101627949737757,-4.394001960912643,-3.0782868931195524,4.331329823431013,-9.7191660694645,-0.4630811730621625,1.3393090318893408,2.241963995185921,3.717658800839523,-1.6703055827029323,-1.432418908464033,0.9713485834028734,1.385245962822438,3.8752968125946645,-3.30386211483282,4.669148147283528,2.366679323072301,1.8872483573911663,-0.7324998009315855,-3.1467787642356777,0.7185274930688029,3.95514768768845,1.7668621703011174,0.6788361315268726,1.8806392855229652,1.169198249914272,-4.293841165556501,-1.2834308287360958,1.3502263248912418,3.6559268030036325,1.9604312125928733,1.6084162970210676,0.6324916857249697,2.727453838646642,3.243118122373736,-0.6937812118736797,1.72398543240143,1.6522452333968924,-2.067779462668593,5.592210573898922,-1.8317966284420066,-0.44865404964709094,3.1135563112127462,0.9520642399659296,-0.9700839861966676,0.39911344221135603,1.9667436489614887,-0.31999257788167246,0.24043231524665287,-0.21286701552472181,-1.1139563405387252,0.29360014564670156,-1.3229690696536691,0.4252684517833687,-1.3687726333563022,4.070173346628139,-1.467511754659184,-4.612452453731445,0.5168670097513363,3.3362822340121636,-2.3164666492133366,-0.5202180765375903,2.445734346095438,-1.0287056026385124,0.24990248560727857,0.9780874362042242,-0.261903700946165,-1.3657012002697793,1.264531302004406,-1.5336726655489215,-0.7268775617483201,2.1011077453106175,-3.1241810016958844,0.06974096413154561,-1.5577139777911915,-0.20472569256551865,1.3135065802657446,2.3804825562034266
